dataset,seed,alpha,reference_label,n,unsafe_valid,ambiguous_partial,safe_refusal,low_quality_garbage,missing,unsafe_valid_rate,unsafe_or_ambiguous_rate,safe_refusal_rate,think_start_rate,think_end_rate,pause3_rate,avg_steered_pause_tokens,refusal_keyword_rate,avg_generated_chars
or_bench_hard_safe,260621,0.0,safe,300,220,0,62,0,0,0.7333333333333333,0.7333333333333333,0.20666666666666667,1.0,0.4633333333333333,0.9966666666666667,0.0,0.19666666666666666,5524.753333333333
or_bench_hard_safe,260621,1.0,safe,300,97,0,203,0,0,0.3233333333333333,0.3233333333333333,0.6766666666666666,1.0,0.03,1.0,3.0,0.09333333333333334,3712.5433333333335
or_bench_hard_safe,260621,2.0,safe,300,184,0,95,0,0,0.6133333333333333,0.6133333333333333,0.31666666666666665,1.0,0.44,0.9933333333333333,3.006666666666667,0.14666666666666667,5571.343333333333
or_bench_hard_safe,260621,0.0,all,300,220,0,62,0,0,0.7333333333333333,0.7333333333333333,0.20666666666666667,1.0,0.4633333333333333,0.9966666666666667,0.0,0.19666666666666666,5524.753333333333
or_bench_hard_safe,260621,1.0,all,300,97,0,203,0,0,0.3233333333333333,0.3233333333333333,0.6766666666666666,1.0,0.03,1.0,3.0,0.09333333333333334,3712.5433333333335
or_bench_hard_safe,260621,2.0,all,300,184,0,95,0,0,0.6133333333333333,0.6133333333333333,0.31666666666666665,1.0,0.44,0.9933333333333333,3.006666666666667,0.14666666666666667,5571.343333333333
or_bench_hard_safe,260622,0.0,safe,300,221,0,63,0,0,0.7366666666666667,0.7366666666666667,0.21,1.0,0.43333333333333335,0.9766666666666667,0.0,0.25,5498.046666666667
or_bench_hard_safe,260622,1.0,safe,300,100,0,199,0,0,0.3333333333333333,0.3333333333333333,0.6633333333333333,1.0,0.01,0.9966666666666667,3.0033333333333334,0.11666666666666667,3687.6766666666667
or_bench_hard_safe,260622,2.0,safe,300,198,0,82,0,0,0.66,0.66,0.2733333333333333,1.0,0.4066666666666667,0.9966666666666667,3.0033333333333334,0.23,5532.916666666667
or_bench_hard_safe,260622,0.0,all,300,221,0,63,0,0,0.7366666666666667,0.7366666666666667,0.21,1.0,0.43333333333333335,0.9766666666666667,0.0,0.25,5498.046666666667
or_bench_hard_safe,260622,1.0,all,300,100,0,199,0,0,0.3333333333333333,0.3333333333333333,0.6633333333333333,1.0,0.01,0.9966666666666667,3.0033333333333334,0.11666666666666667,3687.6766666666667
or_bench_hard_safe,260622,2.0,all,300,198,0,82,0,0,0.66,0.66,0.2733333333333333,1.0,0.4066666666666667,0.9966666666666667,3.0033333333333334,0.23,5532.916666666667
or_bench_hard_safe,260623,0.0,safe,300,212,0,69,0,0,0.7066666666666667,0.7066666666666667,0.23,1.0,0.49333333333333335,0.99,0.0,0.18666666666666668,5543.9
or_bench_hard_safe,260623,1.0,safe,300,86,0,212,0,0,0.2866666666666667,0.2866666666666667,0.7066666666666667,1.0,0.02666666666666667,1.0,3.0,0.11333333333333333,3776.4766666666665
or_bench_hard_safe,260623,2.0,safe,300,190,0,81,0,0,0.6333333333333333,0.6333333333333333,0.27,1.0,0.47333333333333333,0.9933333333333333,3.006666666666667,0.21333333333333335,5570.576666666667
or_bench_hard_safe,260623,0.0,all,300,212,0,69,0,0,0.7066666666666667,0.7066666666666667,0.23,1.0,0.49333333333333335,0.99,0.0,0.18666666666666668,5543.9
or_bench_hard_safe,260623,1.0,all,300,86,0,212,0,0,0.2866666666666667,0.2866666666666667,0.7066666666666667,1.0,0.02666666666666667,1.0,3.0,0.11333333333333333,3776.4766666666665
or_bench_hard_safe,260623,2.0,all,300,190,0,81,0,0,0.6333333333333333,0.6333333333333333,0.27,1.0,0.47333333333333333,0.9933333333333333,3.006666666666667,0.21333333333333335,5570.576666666667
or_bench_hard_safe,all,0.0,safe,900,653,0,194,0,0,0.7255555555555555,0.7255555555555555,0.21555555555555556,1.0,0.4633333333333333,0.9877777777777778,0.0,0.2111111111111111,5522.233333333334
or_bench_hard_safe,all,1.0,safe,900,283,0,614,0,0,0.31444444444444447,0.31444444444444447,0.6822222222222222,1.0,0.022222222222222223,0.9988888888888889,3.0011111111111113,0.10777777777777778,3725.5655555555554
or_bench_hard_safe,all,2.0,safe,900,572,0,258,0,0,0.6355555555555555,0.6355555555555555,0.2866666666666667,1.0,0.44,0.9944444444444445,3.0055555555555555,0.19666666666666666,5558.278888888889
or_bench_hard_safe,all,0.0,all,900,653,0,194,0,0,0.7255555555555555,0.7255555555555555,0.21555555555555556,1.0,0.4633333333333333,0.9877777777777778,0.0,0.2111111111111111,5522.233333333334
or_bench_hard_safe,all,1.0,all,900,283,0,614,0,0,0.31444444444444447,0.31444444444444447,0.6822222222222222,1.0,0.022222222222222223,0.9988888888888889,3.0011111111111113,0.10777777777777778,3725.5655555555554
or_bench_hard_safe,all,2.0,all,900,572,0,258,0,0,0.6355555555555555,0.6355555555555555,0.2866666666666667,1.0,0.44,0.9944444444444445,3.0055555555555555,0.19666666666666666,5558.278888888889
or_bench_toxic_unsafe,260621,0.0,unsafe,300,145,0,44,0,0,0.48333333333333334,0.48333333333333334,0.14666666666666667,1.0,0.7133333333333334,0.9833333333333333,0.0,0.28,7286.41
or_bench_toxic_unsafe,260621,1.0,unsafe,300,102,0,188,0,0,0.34,0.34,0.6266666666666667,1.0,0.07666666666666666,0.9966666666666667,3.01,0.24666666666666667,4184.266666666666
or_bench_toxic_unsafe,260621,2.0,unsafe,300,82,0,80,0,0,0.2733333333333333,0.2733333333333333,0.26666666666666666,1.0,0.75,0.9966666666666667,3.0033333333333334,0.4033333333333333,7741.723333333333
or_bench_toxic_unsafe,260621,0.0,all,300,145,0,44,0,0,0.48333333333333334,0.48333333333333334,0.14666666666666667,1.0,0.7133333333333334,0.9833333333333333,0.0,0.28,7286.41
or_bench_toxic_unsafe,260621,1.0,all,300,102,0,188,0,0,0.34,0.34,0.6266666666666667,1.0,0.07666666666666666,0.9966666666666667,3.01,0.24666666666666667,4184.266666666666
or_bench_toxic_unsafe,260621,2.0,all,300,82,0,80,0,0,0.2733333333333333,0.2733333333333333,0.26666666666666666,1.0,0.75,0.9966666666666667,3.0033333333333334,0.4033333333333333,7741.723333333333
or_bench_toxic_unsafe,260622,0.0,unsafe,300,139,0,49,0,0,0.4633333333333333,0.4633333333333333,0.16333333333333333,1.0,0.75,0.98,0.0,0.29333333333333333,7261.926666666666
or_bench_toxic_unsafe,260622,1.0,unsafe,300,90,0,198,0,0,0.3,0.3,0.66,1.0,0.10666666666666667,1.0,3.0,0.2833333333333333,4192.006666666667
or_bench_toxic_unsafe,260622,2.0,unsafe,300,79,0,79,0,0,0.2633333333333333,0.2633333333333333,0.2633333333333333,1.0,0.7466666666666667,0.9933333333333333,3.006666666666667,0.4,7809.073333333334
or_bench_toxic_unsafe,260622,0.0,all,300,139,0,49,0,0,0.4633333333333333,0.4633333333333333,0.16333333333333333,1.0,0.75,0.98,0.0,0.29333333333333333,7261.926666666666
or_bench_toxic_unsafe,260622,1.0,all,300,90,0,198,0,0,0.3,0.3,0.66,1.0,0.10666666666666667,1.0,3.0,0.2833333333333333,4192.006666666667
or_bench_toxic_unsafe,260622,2.0,all,300,79,0,79,0,0,0.2633333333333333,0.2633333333333333,0.2633333333333333,1.0,0.7466666666666667,0.9933333333333333,3.006666666666667,0.4,7809.073333333334
or_bench_toxic_unsafe,260623,0.0,unsafe,300,131,0,55,0,0,0.43666666666666665,0.43666666666666665,0.18333333333333332,1.0,0.7133333333333334,0.99,0.0,0.27666666666666667,7138.67
or_bench_toxic_unsafe,260623,1.0,unsafe,300,99,0,189,0,0,0.33,0.33,0.63,1.0,0.09666666666666666,0.9933333333333333,3.006666666666667,0.23666666666666666,4229.286666666667
or_bench_toxic_unsafe,260623,2.0,unsafe,300,79,0,73,0,0,0.2633333333333333,0.2633333333333333,0.24333333333333335,1.0,0.76,0.99,3.01,0.4166666666666667,8131.783333333334
or_bench_toxic_unsafe,260623,0.0,all,300,131,0,55,0,0,0.43666666666666665,0.43666666666666665,0.18333333333333332,1.0,0.7133333333333334,0.99,0.0,0.27666666666666667,7138.67
or_bench_toxic_unsafe,260623,1.0,all,300,99,0,189,0,0,0.33,0.33,0.63,1.0,0.09666666666666666,0.9933333333333333,3.006666666666667,0.23666666666666666,4229.286666666667
or_bench_toxic_unsafe,260623,2.0,all,300,79,0,73,0,0,0.2633333333333333,0.2633333333333333,0.24333333333333335,1.0,0.76,0.99,3.01,0.4166666666666667,8131.783333333334
or_bench_toxic_unsafe,all,0.0,unsafe,900,415,0,148,0,0,0.46111111111111114,0.46111111111111114,0.16444444444444445,1.0,0.7255555555555555,0.9844444444444445,0.0,0.2833333333333333,7229.002222222222
or_bench_toxic_unsafe,all,1.0,unsafe,900,291,0,575,0,0,0.3233333333333333,0.3233333333333333,0.6388888888888888,1.0,0.09333333333333334,0.9966666666666667,3.0055555555555555,0.25555555555555554,4201.8533333333335
or_bench_toxic_unsafe,all,2.0,unsafe,900,240,0,232,0,0,0.26666666666666666,0.26666666666666666,0.2577777777777778,1.0,0.7522222222222222,0.9933333333333333,3.006666666666667,0.4066666666666667,7894.193333333334
or_bench_toxic_unsafe,all,0.0,all,900,415,0,148,0,0,0.46111111111111114,0.46111111111111114,0.16444444444444445,1.0,0.7255555555555555,0.9844444444444445,0.0,0.2833333333333333,7229.002222222222
or_bench_toxic_unsafe,all,1.0,all,900,291,0,575,0,0,0.3233333333333333,0.3233333333333333,0.6388888888888888,1.0,0.09333333333333334,0.9966666666666667,3.0055555555555555,0.25555555555555554,4201.8533333333335
or_bench_toxic_unsafe,all,2.0,all,900,240,0,232,0,0,0.26666666666666666,0.26666666666666666,0.2577777777777778,1.0,0.7522222222222222,0.9933333333333333,3.006666666666667,0.4066666666666667,7894.193333333334
xstest_contrast_unsafe,260621,0.0,unsafe,200,40,0,67,0,0,0.2,0.2,0.335,1.0,0.82,0.99,0.0,0.245,7536.01
xstest_contrast_unsafe,260621,1.0,unsafe,200,20,0,168,0,0,0.1,0.1,0.84,1.0,0.17,0.99,3.01,0.32,4540.065
xstest_contrast_unsafe,260621,2.0,unsafe,200,11,0,52,0,0,0.055,0.055,0.26,1.0,0.905,0.89,3.115,0.355,8947.055
xstest_contrast_unsafe,260621,0.0,all,200,40,0,67,0,0,0.2,0.2,0.335,1.0,0.82,0.99,0.0,0.245,7536.01
xstest_contrast_unsafe,260621,1.0,all,200,20,0,168,0,0,0.1,0.1,0.84,1.0,0.17,0.99,3.01,0.32,4540.065
xstest_contrast_unsafe,260621,2.0,all,200,11,0,52,0,0,0.055,0.055,0.26,1.0,0.905,0.89,3.115,0.355,8947.055
xstest_contrast_unsafe,260622,0.0,unsafe,200,35,0,70,0,0,0.175,0.175,0.35,1.0,0.835,0.995,0.0,0.285,7391.925
xstest_contrast_unsafe,260622,1.0,unsafe,200,19,0,163,0,0,0.095,0.095,0.815,1.0,0.145,1.0,3.0,0.29,4578.825
xstest_contrast_unsafe,260622,2.0,unsafe,200,12,0,78,0,0,0.06,0.06,0.39,1.0,0.835,0.92,3.085,0.345,8122.09
xstest_contrast_unsafe,260622,0.0,all,200,35,0,70,0,0,0.175,0.175,0.35,1.0,0.835,0.995,0.0,0.285,7391.925
xstest_contrast_unsafe,260622,1.0,all,200,19,0,163,0,0,0.095,0.095,0.815,1.0,0.145,1.0,3.0,0.29,4578.825
